Rank,party,total_allocation,state_component,iplc_component,component_iusaf_amt,component_tsac_amt,component_sosac_amt,WB Income Group,is_ldc,is_sids,is_eu_ms,un_band
17,Niue,1.7822,0.8911,0.8911,1.6283,0.0000,0.1538,High income,False,True,False,Band 1: <= 0.001%
18,Saint Kitts and Nevis,1.7822,0.8911,0.8911,1.6283,0.0000,0.1538,High income,False,True,False,Band 1: <= 0.001%
19,Cook Islands,1.7822,0.8911,0.8911,1.6283,0.0000,0.1538,High income,False,True,False,Band 1: <= 0.001%
20,Marshall Islands,1.7822,0.8911,0.8911,1.6283,0.0000,0.1538,Upper middle income,False,True,False,Band 1: <= 0.001%
21,Tuvalu,1.7822,0.8911,0.8911,1.6283,0.0000,0.1538,Upper middle income,True,True,False,Band 1: <= 0.001%
22,Nauru,1.7822,0.8911,0.8911,1.6283,0.0000,0.1538,High income,False,True,False,Band 1: <= 0.001%
23,Central African Republic,1.6522,0.8261,0.8261,1.6283,0.0239,0.0000,Low income,True,False,False,Band 1: <= 0.001%
24,Eritrea,1.6330,0.8165,0.8165,1.6283,0.0046,0.0000,Low income,True,False,False,Band 1: <= 0.001%
25,Liberia,1.6320,0.8160,0.8160,1.6283,0.0037,0.0000,Low income,True,False,False,Band 1: <= 0.001%
26,Sierra Leone,1.6311,0.8155,0.8155,1.6283,0.0028,0.0000,Low income,True,False,False,Band 1: <= 0.001%
27,Bhutan,1.6298,0.8149,0.8149,1.6283,0.0015,0.0000,Lower middle income,False,False,False,Band 1: <= 0.001%
28,Lesotho,1.6295,0.8147,0.8147,1.6283,0.0012,0.0000,Lower middle income,True,False,False,Band 1: <= 0.001%
29,Burundi,1.6293,0.8146,0.8146,1.6283,0.0010,0.0000,Low income,True,False,False,Band 1: <= 0.001%
30,Gambia,1.6287,0.8143,0.8143,1.6283,0.0004,0.0000,Low income,True,False,False,Band 1: <= 0.001%
31,State of Palestine,1.6285,0.8143,0.8143,1.6283,0.0002,0.0000,Lower middle income,False,False,False,Band 1: <= 0.001%
32,Papua New Guinea,1.5824,0.7912,0.7912,1.4112,0.0174,0.1538,Lower middle income,False,True,False,Band 2: 0.001% - 0.01%
33,Suriname,1.5712,0.7856,0.7856,1.4112,0.0062,0.1538,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
34,Haiti,1.5661,0.7830,0.7830,1.4112,0.0011,0.1538,Lower middle income,True,True,False,Band 2: 0.001% - 0.01%
35,Fiji,1.5657,0.7829,0.7829,1.4112,0.0007,0.1538,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
36,Jamaica,1.5655,0.7827,0.7827,1.4112,0.0004,0.1538,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
37,Mauritius,1.5651,0.7826,0.7826,1.4112,0.0001,0.1538,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
38,Saint Lucia,1.5651,0.7825,0.7825,1.4112,0.0000,0.1538,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
39,Seychelles,1.5651,0.7825,0.7825,1.4112,0.0000,0.1538,High income,False,True,False,Band 2: 0.001% - 0.01%
40,Antigua and Barbuda,1.5651,0.7825,0.7825,1.4112,0.0000,0.1538,High income,False,True,False,Band 2: 0.001% - 0.01%
41,Barbados,1.5651,0.7825,0.7825,1.4112,0.0000,0.1538,High income,False,True,False,Band 2: 0.001% - 0.01%
42,Maldives,1.5651,0.7825,0.7825,1.4112,0.0000,0.1538,Upper middle income,False,True,False,Band 2: 0.001% - 0.01%
43,Democratic Republic of the Congo,1.4981,0.7491,0.7491,1.4112,0.0869,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
44,Sudan,1.4828,0.7414,0.7414,1.4112,0.0716,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
45,Mongolia,1.4710,0.7355,0.7355,1.4112,0.0598,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
46,Niger,1.4598,0.7299,0.7299,1.4112,0.0486,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
47,Chad,1.4595,0.7297,0.7297,1.4112,0.0483,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
48,Angola,1.4590,0.7295,0.7295,1.4112,0.0478,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
49,Mali,1.4580,0.7290,0.7290,1.4112,0.0468,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
50,Ethiopia,1.4545,0.7272,0.7272,1.4112,0.0433,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
51,Mauritania,1.4507,0.7254,0.7254,1.4112,0.0395,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
52,United Republic of Tanzania,1.4452,0.7226,0.7226,1.4112,0.0340,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
53,Namibia,1.4428,0.7214,0.7214,1.4112,0.0316,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
54,Mozambique,1.4414,0.7207,0.7207,1.4112,0.0302,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
55,Zambia,1.4397,0.7199,0.7199,1.4112,0.0285,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
56,Myanmar,1.4362,0.7181,0.7181,1.4112,0.0250,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
57,Afghanistan,1.4362,0.7181,0.7181,1.4112,0.0250,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
58,South Sudan,1.4354,0.7177,0.7177,1.4112,0.0242,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
59,Somalia,1.4353,0.7176,0.7176,1.4112,0.0241,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
60,Madagascar,1.4335,0.7168,0.7168,1.4112,0.0223,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
61,Yemen,1.4314,0.7157,0.7157,1.4112,0.0202,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
62,Zimbabwe,1.4260,0.7130,0.7130,1.4112,0.0148,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
63,Congo,1.4243,0.7121,0.7121,1.4112,0.0131,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
64,Burkina Faso,1.4217,0.7108,0.7108,1.4112,0.0105,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
65,Guinea,1.4206,0.7103,0.7103,1.4112,0.0094,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
66,Lao People's Democratic Republic,1.4200,0.7100,0.7100,1.4112,0.0089,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
67,Uganda,1.4189,0.7094,0.7094,1.4112,0.0077,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
68,Senegal,1.4186,0.7093,0.7093,1.4112,0.0074,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
69,Kyrgyzstan,1.4186,0.7093,0.7093,1.4112,0.0074,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
70,Syrian Arab Republic,1.4182,0.7091,0.7091,1.4112,0.0070,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
71,Cambodia,1.4180,0.7090,0.7090,1.4112,0.0068,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
72,Nepal,1.4167,0.7083,0.7083,1.4112,0.0055,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
73,Tajikistan,1.4165,0.7083,0.7083,1.4112,0.0053,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
74,Bangladesh,1.4162,0.7081,0.7081,1.4112,0.0050,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
75,Democratic People's Republic of Korea,1.4158,0.7079,0.7079,1.4112,0.0046,0.0000,Low income,False,False,False,Band 2: 0.001% - 0.01%
76,Nicaragua,1.4158,0.7079,0.7079,1.4112,0.0046,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
77,Benin,1.4155,0.7078,0.7078,1.4112,0.0043,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
78,Honduras,1.4155,0.7077,0.7077,1.4112,0.0043,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
79,Malawi,1.4148,0.7074,0.7074,1.4112,0.0036,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
80,Georgia,1.4139,0.7069,0.7069,1.4112,0.0027,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
81,Togo,1.4133,0.7066,0.7066,1.4112,0.0021,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
82,Republic of Moldova,1.4125,0.7062,0.7062,1.4112,0.0013,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
83,Armenia,1.4123,0.7061,0.7061,1.4112,0.0011,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
84,Equatorial Guinea,1.4123,0.7061,0.7061,1.4112,0.0011,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
85,Albania,1.4122,0.7061,0.7061,1.4112,0.0011,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
86,North Macedonia,1.4122,0.7061,0.7061,1.4112,0.0010,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
87,Rwanda,1.4121,0.7061,0.7061,1.4112,0.0009,0.0000,Low income,True,False,False,Band 2: 0.001% - 0.01%
88,Djibouti,1.4121,0.7060,0.7060,1.4112,0.0009,0.0000,Lower middle income,True,False,False,Band 2: 0.001% - 0.01%
89,Eswatini,1.4119,0.7059,0.7059,1.4112,0.0007,0.0000,Lower middle income,False,False,False,Band 2: 0.001% - 0.01%
90,Montenegro,1.4117,0.7059,0.7059,1.4112,0.0005,0.0000,Upper middle income,False,False,False,Band 2: 0.001% - 0.01%
91,Guyana,1.3560,0.6780,0.6780,1.1941,0.0081,0.1538,High income,False,True,False,Band 3: 0.01% - 0.1%
92,Dominican Republic,1.3498,0.6749,0.6749,1.1941,0.0018,0.1538,Upper middle income,False,True,False,Band 3: 0.01% - 0.1%
93,Bahamas,1.3483,0.6742,0.6742,1.1941,0.0004,0.1538,High income,False,True,False,Band 3: 0.01% - 0.1%
94,Trinidad and Tobago,1.3481,0.6741,0.6741,1.1941,0.0002,0.1538,High income,False,True,False,Band 3: 0.01% - 0.1%
95,Algeria,1.2854,0.6427,0.6427,1.1941,0.0913,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
96,Libya,1.2616,0.6308,0.6308,1.1941,0.0675,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
97,Bolivia (Plurinational State of),1.2356,0.6178,0.6178,1.1941,0.0415,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
98,Venezuela (Bolivarian Republic of),1.2279,0.6140,0.6140,1.1941,0.0338,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
99,Kenya,1.2164,0.6082,0.6082,1.1941,0.0223,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
100,Ukraine,1.2163,0.6082,0.6082,1.1941,0.0222,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
101,Botswana,1.2158,0.6079,0.6079,1.1941,0.0217,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
102,Cameroon,1.2122,0.6061,0.6061,1.1941,0.0181,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
103,Turkmenistan,1.2121,0.6061,0.6061,1.1941,0.0180,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
104,Morocco,1.2112,0.6056,0.6056,1.1941,0.0171,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
105,Uzbekistan,1.2110,0.6055,0.6055,1.1941,0.0169,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
106,Paraguay,1.2093,0.6046,0.6046,1.1941,0.0152,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
107,Côte d’Ivoire,1.2063,0.6031,0.6031,1.1941,0.0122,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
108,Gabon,1.2040,0.6020,0.6020,1.1941,0.0099,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
109,Ecuador,1.2036,0.6018,0.6018,1.1941,0.0095,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
110,Ghana,1.2028,0.6014,0.6014,1.1941,0.0087,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
111,Belarus,1.2019,0.6009,0.6009,1.1941,0.0078,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
112,Tunisia,1.2000,0.6000,0.6000,1.1941,0.0060,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
113,Guatemala,1.1982,0.5991,0.5991,1.1941,0.0041,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
114,Jordan,1.1975,0.5987,0.5987,1.1941,0.0034,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
115,Serbia,1.1973,0.5987,0.5987,1.1941,0.0032,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
116,Azerbaijan,1.1973,0.5986,0.5986,1.1941,0.0032,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
117,Sri Lanka,1.1965,0.5982,0.5982,1.1941,0.0024,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
118,Bosnia and Herzegovina,1.1961,0.5980,0.5980,1.1941,0.0020,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
119,El Salvador,1.1949,0.5974,0.5974,1.1941,0.0008,0.0000,Upper middle income,False,False,False,Band 3: 0.01% - 0.1%
120,Lebanon,1.1945,0.5972,0.5972,1.1941,0.0004,0.0000,Lower middle income,False,False,False,Band 3: 0.01% - 0.1%
121,Cuba,1.1891,0.5945,0.5945,1.0313,0.0040,0.1538,Upper middle income,False,True,False,Band 4: 0.1% - 1.0%
122,Singapore,1.1851,0.5926,0.5926,1.0313,0.0000,0.1538,High income,False,True,False,Band 4: 0.1% - 1.0%
123,Argentina,1.1362,0.5681,0.5681,1.0313,0.1050,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
124,Kazakhstan,1.1348,0.5674,0.5674,1.0313,0.1035,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
125,Brazil,1.1347,0.5674,0.5674,0.8142,0.3206,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
126,Indonesia,1.1038,0.5519,0.5519,1.0313,0.0726,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
127,Iran (Islamic Republic of),1.0935,0.5467,0.5467,1.0313,0.0622,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
128,Peru,1.0804,0.5402,0.5402,1.0313,0.0491,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
129,South Africa,1.0778,0.5389,0.5389,1.0313,0.0465,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
130,Colombia,1.0738,0.5369,0.5369,1.0313,0.0426,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
131,Egypt,1.0694,0.5347,0.5347,1.0313,0.0382,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
132,Nigeria,1.0662,0.5331,0.5331,1.0313,0.0349,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
133,Pakistan,1.0608,0.5304,0.5304,1.0313,0.0296,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
134,Türkiye,1.0608,0.5304,0.5304,1.0313,0.0295,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
135,Thailand,1.0509,0.5254,0.5254,1.0313,0.0196,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
136,Iraq,1.0479,0.5240,0.5240,1.0313,0.0167,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
137,Malaysia,1.0439,0.5219,0.5219,1.0313,0.0126,0.0000,Upper middle income,False,False,False,Band 4: 0.1% - 1.0%
138,Viet Nam,1.0433,0.5216,0.5216,1.0313,0.0120,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
139,Philippines,1.0427,0.5213,0.5213,1.0313,0.0114,0.0000,Lower middle income,False,False,False,Band 4: 0.1% - 1.0%
140,India,0.9282,0.4641,0.4641,0.8142,0.1140,0.0000,Lower middle income,False,False,False,Band 5: 1.0% - 10.0%
141,Mexico,0.8887,0.4444,0.4444,0.8142,0.0746,0.0000,Upper middle income,False,False,False,Band 5: 1.0% - 10.0%
142,China,0.7943,0.3971,0.3971,0.4342,0.3601,0.0000,Upper middle income,False,False,False,Band 6: > 10.0%
